year,event,incident_number,incident_start,incident_end,declaration_date,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount
2009,Arkansas Severe Storms and Tornadoes,1834,2009-04-09,2009-04-09,2009-04-27,https://www.fema.gov/disaster/1834,AR,Tornado,939,281,29.9,6635,1864526,4704401,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Alabama Severe Storms, Flooding, Tornadoes & Straight-Line",1835,2009-03-25,2009-04-03,2009-04-28,https://www.fema.gov/disaster/1835,AL,Severe Storm,959,453,47.2,4582,2075747,18067054,1296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Alabama Severe Storms, Flooding, Tornadoes, and Straight-Line Winds",1836,2009-04-10,2009-04-13,2009-05-08,https://www.fema.gov/disaster/1836,AL,Severe Storm,NA,NA,NA,NA,NA,6100444,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Mississippi Severe Storms, Flooding, and Tornadoes",1837,2009-03-25,2009-03-28,2009-05-12,https://www.fema.gov/disaster/1837,MS,Severe Storm,NA,NA,NA,NA,NA,2643437,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"West Virginia Severe Storms, Flooding, Mudslides, and Landslides",1838,2009-05-03,2009-06-08,2009-05-15,https://www.fema.gov/disaster/1838,WV,Severe Storm,4594,2874,62.6,4838,13905805,21409372,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Tennessee Severe Storms, Tornadoes, and Flooding",1839,2009-04-10,2009-04-10,2009-05-15,https://www.fema.gov/disaster/1839,TN,Severe Storm,NA,NA,NA,NA,NA,4546528,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Florida Severe Storms, Flooding, Tornadoes, and Straight-Line Winds",1840,2009-05-17,2009-05-28,2009-05-27,https://www.fema.gov/disaster/1840,FL,Severe Storm,4486,1913,42.6,3859,7382877,5187726,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Kentucky Severe Storms, Tornadoes, Flooding and Mudslides",1841,2009-05-03,2009-05-20,2009-05-29,https://www.fema.gov/disaster/1841,KY,Severe Storm,5290,3176,60.0,4757,15106854,32588080,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Alabama Severe Storms, Tornadoes, Flooding, and Straight-Line Winds",1842,2009-05-06,2009-05-08,2009-06-03,https://www.fema.gov/disaster/1842,AL,Severe Storm,2711,1284,47.4,5064,6501748,3945262,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Alaska Flooding and Ice Jams,1843,2009-04-28,2009-05-31,2009-06-11,https://www.fema.gov/disaster/1843,AK,Flood,746,588,78.8,9954,5852701,19558150,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,South Dakota Severe Storms and Flooding,1844,2009-03-11,2009-07-06,2009-06-16,https://www.fema.gov/disaster/1844,SD,Severe Storm,NA,NA,NA,NA,NA,5301081,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Arkansas Severe Storms, Tornadoes, and Flooding",1845,2009-04-27,2009-05-23,2009-06-16,https://www.fema.gov/disaster/1845,AR,Severe Storm,NA,NA,NA,NA,NA,9045503,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Oklahoma Wildfires,1846,2009-04-09,2009-04-12,2009-06-19,https://www.fema.gov/disaster/1846,OK,Fire,289,115,39.8,17877,2055905,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Missouri Severe Storms, Tornadoes, and Flooding",1847,2009-05-08,2009-05-16,2009-06-19,https://www.fema.gov/disaster/1847,MO,Severe Storm,3030,1241,41.0,4366,5417824,27072335,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kansas Severe Winter Storm and Record and Near Record Snow,1848,2009-03-26,2009-03-29,2009-06-24,https://www.fema.gov/disaster/1848,KS,Severe Storm,NA,NA,NA,NA,NA,12436207,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Kansas Severe Storms, Flooding, Straight-Line Winds, and Tornadoes",1849,2009-04-25,2009-05-16,2009-06-25,https://www.fema.gov/disaster/1849,KS,Severe Storm,NA,NA,NA,NA,NA,11534818,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Illinois Severe Storms, Flooding, and Tornadoes",1850,2009-05-08,2009-05-09,2009-07-02,https://www.fema.gov/disaster/1850,IL,Severe Storm,NA,NA,NA,NA,NA,15612814,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Tennessee Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",1851,2009-06-12,2009-06-14,2009-07-13,https://www.fema.gov/disaster/1851,TN,Severe Storm,NA,NA,NA,NA,NA,8931032,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Maine Severe Storms, Flooding, and Landslides",1852,2009-06-18,2009-07-08,2009-07-30,https://www.fema.gov/disaster/1852,ME,Severe Storm,NA,NA,NA,NA,NA,2915456,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Nebraska Severe Storms, Flooding, and Tornadoes",1853,2009-06-05,2009-06-26,2009-07-31,https://www.fema.gov/disaster/1853,NE,Severe Storm,NA,NA,NA,NA,NA,4491366,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Iowa Severe Storm,1854,2009-07-10,2009-07-10,2009-08-13,https://www.fema.gov/disaster/1854,IA,Severe Storm,NA,NA,NA,NA,NA,6484642,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Kentucky Severe Storms, Straight-Line Winds and Flooding",1855,2009-08-04,2009-08-04,2009-08-14,https://www.fema.gov/disaster/1855,KY,Severe Storm,12280,7130,58.1,2482,17693560,5883929,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Tennessee Severe Storms and Flooding,1856,2009-07-15,2009-07-17,2009-08-21,https://www.fema.gov/disaster/1856,TN,Severe Storm,NA,NA,NA,NA,NA,2203358,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,New York Severe Storms and Flooding,1857,2009-08-08,2009-08-10,2009-09-01,https://www.fema.gov/disaster/1857,NY,Severe Storm,1507,927,61.5,4991,4626437,41582963,1289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Georgia Severe Storms and Flooding,1858,2009-09-18,2009-10-08,2009-09-24,https://www.fema.gov/disaster/1858,GA,Severe Storm,28258,13331,47.2,4422,58953260,78188646,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"American Samoa Earthquake, Tsunami, and Flooding",1859,2009-09-29,2009-10-06,2009-09-29,https://www.fema.gov/disaster/1859,AS,Earthquake,8428,4429,52.6,5143,22780503,94144289,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kansas Severe Storms and Flooding,1860,2009-07-08,2009-07-14,2009-09-30,https://www.fema.gov/disaster/1860,KS,Severe Storm,NA,NA,NA,NA,NA,3143581,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Arkansas Severe Storms, Tornadoes, and Flooding",1861,2009-10-29,2009-11-08,2009-12-03,https://www.fema.gov/disaster/1861,AR,Severe Storm,NA,NA,NA,NA,NA,15305770,1874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Virginia Severe Storms and Flooding Associated With Tropical Depression Ida and A Nor'East,1862,2009-11-11,2009-11-16,2009-12-09,https://www.fema.gov/disaster/1862,VA,Severe Storm,NA,NA,NA,NA,NA,7711084,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Louisiana Severe Storms, Tornadoes, and Flooding",1863,2009-10-29,2009-11-03,2009-12-10,https://www.fema.gov/disaster/1863,LA,Severe Storm,NA,NA,NA,NA,NA,6310528,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Nebraska Severe Winter Storm,1864,2009-11-16,2009-11-17,2009-12-16,https://www.fema.gov/disaster/1864,NE,Severe Storm,NA,NA,NA,NA,NA,5125804,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,"Alaska Severe Storms, Flooding, Mudslides, and Rockslides",1865,2009-10-06,2009-10-11,2009-12-18,https://www.fema.gov/disaster/1865,AK,Severe Storm,NA,NA,NA,NA,NA,3950738,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Alabama Tropical Storm Ida,1866,2009-11-09,2009-11-10,2009-12-22,https://www.fema.gov/disaster/1866,AL,Hurricane,NA,NA,NA,NA,NA,4228940,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,New Jersey Severe Storms and Flooding Associated With Tropical Depression Ida and A Nor'Eas,1867,2009-11-11,2009-11-15,2009-12-22,https://www.fema.gov/disaster/1867,NJ,Severe Storm,NA,NA,NA,NA,NA,12182946,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kansas Severe Winter Storm,1868,2009-11-14,2009-11-16,2009-12-23,https://www.fema.gov/disaster/1868,KS,Severe Storm,NA,NA,NA,NA,NA,19988438,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,New York Severe Storms and Flooding Associated with Tropical Depression Ida & Nor'Easter,1869,2009-11-12,2009-11-14,2009-12-31,https://www.fema.gov/disaster/1869,NY,Severe Storm,NA,NA,NA,NA,NA,17438358,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Alabama Severe Storms and Flooding,1870,2009-12-12,2009-12-18,2009-12-31,https://www.fema.gov/disaster/1870,AL,Severe Storm,NA,NA,NA,NA,NA,19986986,1415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,North Carolina Severe Winter Storms and Flooding,1871,2009-12-18,2009-12-25,2010-02-02,https://www.fema.gov/disaster/1871,NC,Severe Storm,NA,NA,NA,NA,NA,18885703,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Arkansas Severe Storms and Flooding,1872,2009-12-23,2010-01-02,2010-02-04,https://www.fema.gov/disaster/1872,AR,Severe Storm,NA,NA,NA,NA,NA,9308285,1032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,New Jersey Snowstorm,1873,2009-12-19,2009-12-20,2010-02-05,https://www.fema.gov/disaster/1873,NJ,Snowstorm,NA,NA,NA,NA,NA,13737974,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Virginia Severe Winter Storm and Snowstorm,1874,2009-12-18,2009-12-20,2010-02-16,https://www.fema.gov/disaster/1874,VA,Snowstorm,NA,NA,NA,NA,NA,22887906,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Maryland Severe Winter Storm and Snowstorm,1875,2009-12-18,2009-12-20,2010-02-19,https://www.fema.gov/disaster/1875,MD,Snowstorm,NA,NA,NA,NA,NA,24581512,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Oklahoma Severe Winter Storm,1876,2009-12-24,2009-12-25,2010-02-25,https://www.fema.gov/disaster/1876,OK,Severe Storm,NA,NA,NA,NA,NA,18085952,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Iowa Severe Winter Storms and Snowstorm,1877,2009-12-23,2009-12-27,2010-02-25,https://www.fema.gov/disaster/1877,IA,Severe Storm,NA,NA,NA,NA,NA,5996437,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Nebraska Severe Winter Storms and Snowstorm,1878,2009-12-22,2010-01-08,2010-02-25,https://www.fema.gov/disaster/1878,NE,Severe Storm,NA,NA,NA,NA,NA,6577021,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,North Dakota Severe Winter Storm,1879,2010-01-20,2010-01-25,2010-02-26,https://www.fema.gov/disaster/1879,ND,Severe Storm,NA,NA,NA,NA,NA,12773948,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Iowa Severe Winter Storm,1880,2010-01-19,2010-01-26,2010-03-02,https://www.fema.gov/disaster/1880,IA,Severe Storm,NA,NA,NA,NA,NA,84281915,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,West Virginia Severe Winter Storm and Snowstorm,1881,2009-12-18,2009-12-20,2010-03-02,https://www.fema.gov/disaster/1881,WV,Snowstorm,NA,NA,NA,NA,NA,2944843,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,District of Columbia Severe Winter Storm and Snowstorm,1882,2009-12-18,2009-12-20,2010-03-03,https://www.fema.gov/disaster/1882,DC,Snowstorm,NA,NA,NA,NA,NA,3536705,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Oklahoma Severe Winter Storm,1883,2010-01-28,2010-01-30,2010-03-05,https://www.fema.gov/disaster/1883,OK,Severe Ice Storm,NA,NA,NA,NA,NA,118162679,1138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"California Severe Winter Storms, Flooding, and Debris and Mud Flows",1884,2010-01-17,2010-02-06,2010-03-08,https://www.fema.gov/disaster/1884,CA,Severe Storm,NA,NA,NA,NA,NA,28014674,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,Kansas Severe Winter Storms and Snowstorm,1885,2009-12-22,2010-01-08,2010-03-09,https://www.fema.gov/disaster/1885,KS,Severe Storm,NA,NA,NA,NA,NA,15069225,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,South Dakota Severe Winter Storm and Snowstorm,1886,2009-12-23,2009-12-27,2010-03-09,https://www.fema.gov/disaster/1886,SD,Severe Storm,NA,NA,NA,NA,NA,874503,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,South Dakota Severe Winter Storm,1887,2010-01-20,2010-01-26,2010-03-10,https://www.fema.gov/disaster/1887,SD,Severe Storm,NA,NA,NA,NA,NA,49059868,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Arizona Severe Winter Storms and Flooding,1888,2010-01-18,2010-01-22,2010-03-18,https://www.fema.gov/disaster/1888,AZ,Severe Storm,NA,NA,NA,NA,NA,6758660,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,New Jersey Severe Winter Storm and Snowstorm,1889,2010-02-05,2010-02-06,2010-03-23,https://www.fema.gov/disaster/1889,NJ,Snowstorm,NA,NA,NA,NA,NA,14025376,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,District of Columbia Severe Winter Storms and Snowstorms,1890,2010-02-05,2010-02-11,2010-03-24,https://www.fema.gov/disaster/1890,DC,Severe Storm,NA,NA,NA,NA,NA,7638440,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Maine Severe Winter Storm,1891,2010-02-23,2010-03-02,2010-03-25,https://www.fema.gov/disaster/1891,ME,Severe Storm,NA,NA,NA,NA,NA,5295216,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,New Hampshire Severe Winter Storm,1892,2010-02-23,2010-03-03,2010-03-29,https://www.fema.gov/disaster/1892,NH,Severe Storm,NA,NA,NA,NA,NA,6841093,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"West Virginia Severe Storms, Flooding, Mudslides, and Landslides",1893,2010-03-12,2010-04-09,2010-03-29,https://www.fema.gov/disaster/1893,WV,Severe Storm,1831,1115,60.9,3922,4373421,5802633,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Rhode Island Severe Storms and Flooding,1894,2010-03-12,2010-04-12,2010-03-29,https://www.fema.gov/disaster/1894,RI,Severe Storm,25860,14743,57.0,2519,37138993,25963715,756,13000001,2010-11-10,226,https://www.govinfo.gov/content/pkg/FR-2010-11-10/pdf/2010-28421.pdf,City of Cranston,,1277067,City of Warwick,https://www.warwickri.gov/community-development/pages/disaster-recovery,2787697,State of Rhode Island,https://housing.ri.gov/programs/community-development-block-grants,8935237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Massachusetts Severe Storms and Flooding,1895,2010-03-12,2010-04-26,2010-03-29,https://www.fema.gov/disaster/1895,MA,Severe Storm,37393,27602,73.8,2136,58955383,25084371,1432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Delaware Severe Winter Storms and Snowstorms,1896,2010-02-05,2010-02-11,2010-03-31,https://www.fema.gov/disaster/1896,DE,Snowstorm,NA,NA,NA,NA,NA,9201062,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,New Jersey Severe Storms and Flooding,1897,2010-03-12,2010-04-15,2010-04-02,https://www.fema.gov/disaster/1897,NJ,Severe Storm,12667,6712,53.0,2510,16844813,31525293,1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Pennsylvania Severe Winter Storms and Snowstorms,1898,2010-02-05,2010-02-11,2010-04-16,https://www.fema.gov/disaster/1898,PA,Snowstorm,NA,NA,NA,NA,NA,44167865,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,New York Severe Storms and Flooding,1899,2010-03-13,2010-03-31,2010-04-16,https://www.fema.gov/disaster/1899,NY,Severe Storm,NA,NA,NA,NA,NA,87911844,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Minnesota Flooding,1900,2010-03-01,2010-04-26,2010-04-19,https://www.fema.gov/disaster/1900,MN,Flood,NA,NA,NA,NA,NA,12721045,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,North Dakota Severe Winter Storm,1901,2010-04-01,2010-04-03,2010-04-21,https://www.fema.gov/disaster/1901,ND,Severe Storm,NA,NA,NA,NA,NA,26651653,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"Nebraska Severe Storms, Ice Jams, and Flooding",1902,2010-03-06,2010-04-03,2010-04-21,https://www.fema.gov/disaster/1902,NE,Flood,NA,NA,NA,NA,NA,3112392,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,West Virginia Severe Winter Storms and Snowstorms,1903,2010-02-05,2010-02-11,2010-04-23,https://www.fema.gov/disaster/1903,WV,Snowstorm,NA,NA,NA,NA,NA,3302658,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Connecticut Severe Storms and Flooding,1904,2010-03-12,2010-05-17,2010-04-23,https://www.fema.gov/disaster/1904,CT,Severe Storm,4101,2364,57.6,2235,5283870,9398848,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,Virginia Severe Winter Storms and Snowstorms,1905,2010-02-05,2010-02-11,2010-04-27,https://www.fema.gov/disaster/1905,VA,Snowstorm,NA,NA,NA,NA,NA,27888157,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"Mississippi Severe Storms, Tornadoes, and Flooding",1906,2010-04-23,2010-04-24,2010-04-29,https://www.fema.gov/disaster/1906,MS,Severe Storm,1760,571,32.4,7484,4273310,5648118,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,North Dakota Flooding,1907,2010-02-26,2010-07-15,2010-04-30,https://www.fema.gov/disaster/1907,ND,Flood,NA,NA,NA,NA,NA,19679317,1303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"Alabama Severe Storms, Tornadoes, Straight-Line Winds, and Flooding",1908,2010-04-24,2010-04-25,2010-05-03,https://www.fema.gov/disaster/1908,AL,Severe Storm,929,301,32.4,5151,1550487,7358685,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,"Tennessee Severe Storms, Flooding, Straight-line Winds, and Tornadoes",1909,2010-04-30,2010-05-18,2010-05-04,https://www.fema.gov/disaster/1909,TN,Severe Storm,67620,30170,44.6,5612,169308841,238274633,5167,73999999,2010-11-10,190,https://www.govinfo.gov/content/pkg/FR-2010-11-10/pdf/2010-28421.pdf,City of Memphis,,2031645,Nashville-Davidson County,https://www.nashville-mdha.org/community-development-department/cdbg-dr/,10731831,Shelby County,https://www.shelbycountytn.gov/1375/Disaster-Recovery-Plan,1212788,State of Tennessee,https://www.tn.gov/ecd/community-development-block-grant/cdbg/cdbg-disaster-program.html,10023735,,,,,,,,,,,,,,,,2011-04-14,https://www.govinfo.gov/content/pkg/FR-2011-04-14/pdf/2011-9118.pdf,City of Memphis,,4232594,Nashville-Davidson County,https://www.nashville-mdha.org/community-development-department/cdbg-dr/,22357982,Shelby County,https://www.shelbycountytn.gov/1375/Disaster-Recovery-Plan,2526642,State of Tennessee,https://www.tn.gov/ecd/community-development-block-grant/cdbg/cdbg-disaster-program.html,20882782,,,,,,,,,,,,,,,,,,,
2010,Maryland Severe Winter Storms and Snowstorms,1910,2010-02-05,2010-02-11,2010-05-06,https://www.fema.gov/disaster/1910,MD,Snowstorm,NA,NA,NA,NA,NA,59386941,1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,California Earthquake,1911,2010-04-04,2010-07-04,2010-05-07,https://www.fema.gov/disaster/1911,CA,Earthquake,NA,NA,NA,NA,NA,26687517,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
